Timestamp,Speed_kmh,Accel_ms2,Raw_RPM,Filtered_RPM,Brake_State,Control_Mode
2026-06-12 19:38:44.196,0.00,0.00,0.00,0.00,0,0
2026-06-12 19:38:44.246,0.00,0.00,0.00,0.00,0,2
2026-06-12 19:38:44.295,0.00,0.00,0.00,0.00,2,0
2026-06-12 19:38:44.346,0.00,0.00,0.00,0.00,2,0
2026-06-12 19:38:44.396,0.00,0.00,0.00,0.00,2,0
2026-06-12 19:38:44.446,0.00,0.00,0.00,0.00,2,0
2026-06-12 19:38:44.497,0.00,0.00,0.00,0.00,2,0
2026-06-12 19:38:44.547,0.00,0.00,0.00,0.00,2,0
2026-06-12 19:38:44.598,0.00,0.00,0.00,0.00,2,0
2026-06-12 19:38:44.648,0.00,0.00,0.00,0.00,2,0
2026-06-12 19:38:44.698,0.00,0.00,0.00,0.00,2,0
2026-06-12 19:38:44.749,0.00,0.00,0.00,0.00,2,0
2026-06-12 19:38:44.803,0.00,0.00,0.00,0.00,2,0
2026-06-12 19:38:44.850,0.00,0.00,0.00,0.00,2,0
2026-06-12 19:38:44.902,0.00,0.00,0.00,0.00,2,0
2026-06-12 19:38:44.951,0.00,0.00,0.00,0.00,2,0
2026-06-12 19:38:45.001,0.00,0.00,0.00,0.00,2,0
2026-06-12 19:38:45.051,0.00,0.00,0.00,0.00,2,0
2026-06-12 19:38:45.101,0.00,0.00,0.00,0.00,2,0
2026-06-12 19:38:45.152,0.00,0.00,0.00,0.00,2,0
2026-06-12 19:38:45.202,0.00,0.00,0.00,0.00,2,0
2026-06-12 19:38:45.253,0.00,0.00,0.00,0.00,2,0
2026-06-12 19:38:45.303,0.00,0.00,0.00,0.00,2,0
2026-06-12 19:38:45.354,0.00,0.00,0.00,0.00,2,0
2026-06-12 19:38:45.405,0.00,0.00,0.00,0.00,2,0
2026-06-12 19:38:45.455,0.00,0.00,0.00,0.00,2,0
2026-06-12 19:38:45.505,0.00,0.00,0.00,0.00,2,0
2026-06-12 19:38:45.555,0.00,0.00,0.00,0.00,2,0
2026-06-12 19:38:45.606,0.00,0.00,0.00,0.00,2,0
2026-06-12 19:38:45.656,0.00,0.00,0.00,0.00,2,0
2026-06-12 19:38:45.706,0.00,0.00,0.00,0.00,2,0
2026-06-12 19:38:45.757,0.00,0.00,0.00,0.00,2,0
2026-06-12 19:38:45.807,0.00,0.00,0.00,0.00,2,0
2026-06-12 19:38:45.858,0.00,0.00,0.00,0.00,2,0
2026-06-12 19:38:45.908,0.00,0.00,0.00,0.00,2,0
2026-06-12 19:38:45.958,0.00,0.00,0.00,0.00,2,0
2026-06-12 19:38:46.009,0.00,0.00,0.00,0.00,2,0
2026-06-12 19:38:46.059,0.00,0.00,0.00,0.00,2,0
2026-06-12 19:38:46.110,0.00,0.00,0.00,0.00,2,0
2026-06-12 19:38:46.160,0.00,0.00,0.00,0.00,2,0
2026-06-12 19:38:46.210,0.00,0.00,0.00,0.00,2,0
2026-06-12 19:38:46.261,0.00,0.00,0.00,0.00,2,0
2026-06-12 19:38:46.311,0.00,0.00,0.00,0.00,2,0
2026-06-12 19:38:46.362,0.00,0.00,0.00,0.00,2,0
2026-06-12 19:38:46.412,0.00,0.00,0.00,0.00,2,0
2026-06-12 19:38:46.463,0.00,0.00,0.00,0.00,2,0
2026-06-12 19:38:46.513,0.00,0.00,0.00,0.00,2,0
2026-06-12 19:38:46.563,0.00,0.00,0.00,0.00,2,0
2026-06-12 19:38:46.614,0.00,0.00,0.00,0.00,2,0
2026-06-12 19:38:46.664,0.00,0.00,0.00,0.00,2,0
2026-06-12 19:38:46.714,0.00,0.00,0.00,0.00,2,0
2026-06-12 19:38:46.765,0.00,0.00,0.00,0.00,2,0
2026-06-12 19:38:46.815,0.00,0.00,0.00,0.00,2,0
2026-06-12 19:38:46.866,0.00,0.00,0.00,0.00,2,0
2026-06-12 19:38:46.916,0.00,0.00,0.00,0.00,2,0
2026-06-12 19:38:46.966,0.00,0.00,0.00,0.00,2,0
2026-06-12 19:38:47.017,0.00,0.00,0.00,0.00,2,0
2026-06-12 19:38:47.067,0.00,0.00,0.00,0.00,2,0
2026-06-12 19:38:47.118,0.00,0.00,0.00,0.00,2,0
2026-06-12 19:38:47.168,0.00,0.00,0.00,0.00,2,0
2026-06-12 19:38:47.219,0.00,0.00,0.00,0.00,2,0
2026-06-12 19:38:47.269,0.00,0.00,0.00,0.00,2,0
2026-06-12 19:38:47.319,0.00,0.00,0.00,0.00,2,0
2026-06-12 19:38:47.370,0.00,0.00,0.00,0.00,2,0
2026-06-12 19:38:47.421,0.00,0.00,0.00,0.00,2,0
2026-06-12 19:38:47.471,0.00,0.00,0.00,0.00,2,0
2026-06-12 19:38:47.522,0.00,0.00,0.00,0.00,2,0
2026-06-12 19:38:47.571,0.00,0.00,0.00,0.00,2,0
2026-06-12 19:38:47.622,0.00,0.00,0.00,0.00,2,0
2026-06-12 19:38:47.672,0.00,0.00,0.00,0.00,2,0
2026-06-12 19:38:47.722,0.00,0.00,0.00,0.00,2,0
2026-06-12 19:38:47.773,0.00,0.00,0.00,0.00,2,0
2026-06-12 19:38:47.823,0.00,0.00,0.00,0.00,2,0
2026-06-12 19:38:47.874,0.00,0.00,0.00,0.00,2,0
2026-06-12 19:38:47.924,0.00,0.00,0.00,0.00,2,0
2026-06-12 19:38:47.974,0.00,0.00,0.00,0.00,2,0
2026-06-12 19:38:48.025,0.00,0.00,0.00,0.00,2,0
2026-06-12 19:38:48.075,0.00,0.00,0.00,0.00,2,0
2026-06-12 19:38:48.126,0.00,0.00,0.00,0.00,2,0
2026-06-12 19:38:48.176,0.00,0.00,0.00,0.00,2,0
2026-06-12 19:38:48.226,0.00,0.00,0.00,0.00,2,0
2026-06-12 19:38:48.277,0.00,0.00,0.00,0.00,2,0
2026-06-12 19:38:48.327,0.00,0.00,0.00,0.00,2,0
2026-06-12 19:38:48.378,0.00,0.00,0.00,0.00,2,0
2026-06-12 19:38:48.428,0.00,0.00,0.00,0.00,2,0
2026-06-12 19:38:48.478,0.00,0.00,0.00,0.00,2,0
2026-06-12 19:38:48.529,0.00,0.00,0.00,0.00,2,0
2026-06-12 19:38:48.579,0.00,0.00,0.00,0.00,2,0
2026-06-12 19:38:48.630,0.00,0.00,0.00,0.00,2,0
2026-06-12 19:38:48.680,0.00,0.00,0.00,0.00,2,0
2026-06-12 19:38:48.731,0.00,0.00,0.00,0.00,2,0
2026-06-12 19:38:48.782,0.00,0.00,0.00,0.00,2,0
2026-06-12 19:38:48.831,0.00,0.00,0.00,0.00,2,0
2026-06-12 19:38:48.882,0.00,0.00,0.00,0.00,2,0
2026-06-12 19:38:48.932,0.00,0.00,0.00,0.00,2,0
2026-06-12 19:38:48.983,0.00,0.00,0.00,0.00,2,0
2026-06-12 19:38:49.033,0.00,0.00,0.00,0.00,2,0
2026-06-12 19:38:49.083,0.00,0.00,0.00,0.00,2,0
2026-06-12 19:38:49.134,0.00,0.00,0.00,0.00,2,0
2026-06-12 19:38:49.184,0.00,0.00,0.00,0.00,2,0
2026-06-12 19:38:49.234,0.00,0.00,0.00,0.00,2,0
2026-06-12 19:38:49.285,0.00,0.00,0.00,0.00,2,0
2026-06-12 19:38:49.335,0.00,0.00,0.00,0.00,2,0
2026-06-12 19:38:49.386,0.00,0.00,0.00,0.00,2,0
2026-06-12 19:38:49.436,0.00,0.00,0.00,0.00,2,0
2026-06-12 19:38:49.487,0.00,0.00,0.00,0.00,2,0
2026-06-12 19:38:49.537,0.00,0.00,0.00,0.00,2,0
2026-06-12 19:38:49.587,0.00,0.00,0.00,0.00,2,0
2026-06-12 19:38:49.638,0.00,0.00,0.00,0.00,2,0
2026-06-12 19:38:49.689,0.00,0.00,0.00,0.00,2,0
2026-06-12 19:38:49.739,0.00,0.00,0.00,0.00,2,0
2026-06-12 19:38:49.789,0.00,0.00,0.00,0.00,2,0
2026-06-12 19:38:49.839,0.00,0.00,0.00,0.00,2,0
2026-06-12 19:38:49.890,0.00,0.00,0.00,0.00,2,0
2026-06-12 19:38:49.941,0.00,0.00,0.00,0.00,2,0
2026-06-12 19:38:49.991,0.00,0.00,0.00,0.00,2,0
2026-06-12 19:38:50.041,0.00,0.00,0.00,0.00,2,0
2026-06-12 19:38:50.091,0.00,0.00,0.00,0.00,2,0
2026-06-12 19:38:50.142,0.00,0.00,0.00,0.00,2,0
2026-06-12 19:38:50.192,0.00,0.00,0.00,0.00,2,0
2026-06-12 19:38:50.242,0.00,0.00,0.00,0.00,2,0
2026-06-12 19:38:50.293,0.00,0.00,0.00,0.00,2,0
2026-06-12 19:38:50.343,0.00,0.00,0.00,0.00,2,0
2026-06-12 19:38:50.394,0.00,0.00,0.00,0.00,2,0
2026-06-12 19:38:50.444,0.00,0.00,0.00,0.00,2,0
